201985,A.J. Price,1610612756,PHX,28.0,6-2,74,195,Connecticut,USA,2009,2,52,26,5.1,1.2,1.8,-12.2,0.019,0.096,0.226,0.451,0.254
202720,Jon Leuer,1610612763,MEM,26.0,6-10,82,228,Wisconsin,USA,2011,2,40,63,4.5,3.3,0.7,-1.2,0.066,0.213,0.186,0.478,0.091
201973,Jonas Jerebko,1610612738,BOS,28.0,6-10,82,231,None,Sweden,2009,2,39,75,6.0,3.8,0.9,5.2,0.081,0.175,0.164,0.549,0.091
202685,Jonas Valanciunas,1610612761,TOR,23.0,7-0,84,255,None,Lithuania,2011,1,5,80,12.0,8.7,0.5,-0.7,0.121,0.254,0.193,0.623,0.031
203919,Jordan Adams,1610612763,MEM,20.0,6-5,77,209,California-Los Angeles,USA,2014,1,22,30,3.1,0.9,0.5,1.3,0.039,0.084,0.195,0.489,0.101
203903,Jordan Clarkson,1610612747,LAL,22.0,6-5,77,185,Missouri,USA,2014,2,46,59,11.9,3.2,3.5,-8.6,0.04,0.109,0.234,0.528,0.243
200770,Jordan Farmar,1610612746,LAC,28.0,6-2,74,180,California-Los Angeles,USA,2006,1,26,36,4.6,1.2,1.9,-4.7,0.017,0.075,0.171,0.513,0.213
202706,Jordan Hamilton,1610612746,LAC,24.0,6-7,79,220,Texas,USA,2011,1,26,14,2.7,1.1,0.5,-7.0,0.019,0.125,0.149,0.543,0.09
201941,Jordan Hill,1610612747,LAL,27.0,6-10,82,235,Arizona,USA,2009,1,8,70,12.0,7.9,1.5,-10.9,0.097,0.232,0.225,0.494,0.096
203268,Jorge Gutierrez,1610612749,MIL,26.0,6-3,75,195,California-Berkeley,Mexico,Undrafted,Undrafted,Undrafted,20,2.7,1.3,1.1,-7.0,0.032,0.119,0.151,0.567,0.212
101181,Jose Calderon,1610612752,NYK,33.0,6-3,75,200,None,Spain,Undrafted,Undrafted,Undrafted,42,9.1,3.0,4.7,-14.5,0.016,0.099,0.16,0.519,0.251
200826,Jose Juan Barea,1610612742,DAL,30.0,6-0,72,185,Northeastern,Puerto Rico,Undrafted,Undrafted,Undrafted,77,7.5,1.7,3.4,4.5,0.019,0.09,0.215,0.502,0.295
201177,Josh McRoberts,1610612748,MIA,28.0,6-10,82,240,Duke,USA,2007,2,37,17,4.2,2.6,1.9,6.1,0.03,0.159,0.132,0.613,0.168
2746,Josh Smith,1610612745,HOU,29.0,6-9,81,225,None,USA,2004,1,17,83,12.4,6.4,3.3,0.1,0.069,0.175,0.245,0.467,0.207
201950,Jrue Holiday,1610612740,NOP,24.0,6-4,76,205,California-Los Angeles,USA,2009,1,17,40,14.8,3.4,6.9,3.5,0.028,0.09,0.227,0.522,0.322
203944,Julius Randle,1610612747,LAL,20.0,6-9,81,250,Kentucky,USA,2014,1,7,1,2.0,0.0,0.0,-74.1,0.0,0.0,0.17,0.258,0.0
203120,Justin Hamilton,1610612750,MIN,25.0,7-0,84,255,Louisiana State,USA,2012,2,45,41,5.3,3.3,0.9,-11.8,0.095,0.128,0.148,0.551,0.09
203200,Justin Holiday,1610612744,GSW,26.0,6-6,78,185,Washington,USA,Undrafted,Undrafted,Undrafted,59,4.3,1.2,0.8,3.0,0.019,0.094,0.19,0.498,0.114
203994,Jusuf Nurkic,1610612743,DEN,20.0,6-11,83,280,None,Boznia & Herzegovina,2014,1,16,62,6.9,6.2,0.8,-1.5,0.116,0.249,0.205,0.483,0.072
203909,KJ McDaniels,1610612745,HOU,22.0,6-6,78,205,Clemson,USA,2014,2,32,62,7.9,3.2,1.2,-8.6,0.049,0.113,0.192,0.494,0.095
203564,Kalin Lucas,1610612763,MEM,25.0,6-1,73,186,Michigan State,USA,Undrafted,Undrafted,Undrafted,1,0.0,0.0,0.0,-39.6,0.0,0.0,0.063,0.0,0.0
202695,Kawhi Leonard,1610612759,SAS,23.0,6-7,79,230,San Diego State,USA,2011,1,15,64,16.5,7.2,2.5,12.0,0.049,0.204,0.231,0.567,0.124
203482,Kelly Olynyk,1610612738,BOS,24.0,7-0,84,238,Gonzaga,Canada,2013,1,13,64,10.3,4.7,1.7,4.7,0.07,0.169,0.208,0.558,0.115
202689,Kemba Walker,1610612766,CHA,25.0,6-1,73,184,Connecticut,USA,2011,1,9,62,17.3,3.5,5.1,-4.6,0.018,0.102,0.259,0.486,0.272
203088,Kendall Marshall,1610612749,MIL,23.0,6-4,76,200,North Carolina,USA,2012,1,13,28,4.2,1.0,3.1,8.0,0.006,0.072,0.16,0.562,0.301
2570,Kendrick Perkins,1610612739,CLE,30.0,6-10,82,270,None,USA,2003,1,27,68,3.6,4.7,0.8,0.7,0.087,0.215,0.139,0.467,0.065
202702,Kenneth Faried,1610612743,DEN,25.0,6-8,80,228,Morehead State,USA,2011,1,22,75,12.6,8.9,1.2,-1.2,0.121,0.234,0.202,0.548,0.067
203145,Kent Bazemore,1610612737,ATL,25.0,6-5,77,201,Old Dominion,USA,Undrafted,Undrafted,Undrafted,75,5.2,3.0,1.0,-0.7,0.018,0.165,0.157,0.52,0.093
203484,Kentavious Caldwell-Pope,1610612765,DET,22.0,6-5,77,205,Georgia,USA,2013,1,8,82,12.7,3.1,1.3,0.5,0.019,0.092,0.192,0.501,0.065
2030,Kenyon Martin,1610612749,MIL,37.0,6-9,81,225,Cincinnati,USA,2000,1,1,11,1.8,1.7,0.5,-2.3,0.067,0.123,0.116,0.437,0.068
201142,Kevin Durant,1610612760,OKC,26.0,6-9,81,240,Texas,USA,2007,1,2,27,25.4,6.6,4.1,7.2,0.02,0.181,0.285,0.633,0.213
708,Kevin Garnett,1610612750,MIN,38.0,6-11,83,253,None,USA,1995,1,5,47,6.9,6.6,1.6,0.2,0.059,0.316,0.184,0.496,0.131
201567,Kevin Love,1610612739,CLE,26.0,6-10,82,243,California-Los Angeles,USA,2008,1,5,75,16.4,9.7,2.2,6.6,0.066,0.261,0.216,0.562,0.104
2755,Kevin Martin,1610612750,MIN,32.0,6-7,79,204,Western Carolina,USA,2004,1,26,39,20.0,3.6,2.3,-10.9,0.016,0.108,0.266,0.549,0.123
202338,Kevin Seraphin,1610612764,WAS,25.0,6-10,82,278,Le Moyne,France,2010,1,17,79,6.6,3.6,0.7,-5.4,0.084,0.182,0.22,0.535,0.085
203114,Khris Middleton,1610612749,MIL,23.0,6-7,79,225,Texas A&M,USA,2012,2,39,79,13.4,4.4,2.3,6.9,0.023,0.138,0.198,0.563,0.123
2550,Kirk Hinrich,1610612741,CHI,34.0,6-4,76,190,Kansas,USA,2003,1,7,66,5.7,1.8,2.2,1.9,0.014,0.065,0.132,0.468,0.143
202691,Klay Thompson,1610612744,GSW,25.0,6-7,79,215,Washington State,USA,2011,1,11,77,21.7,3.2,2.9,15.8,0.012,0.092,0.275,0.591,0.137
977,Kobe Bryant,1610612747,LAL,36.0,6-6,78,212,None,USA,1996,1,13,35,22.3,5.7,5.6,-12.2,0.022,0.166,0.343,0.477,0.3
201585,Kosta Koufos,1610612763,MEM,26.0,7-0,84,265,Ohio State,USA,2008,1,23,81,5.2,5.3,0.5,4.3,0.097,0.246,0.158,0.53,0.044
203123,Kostas Papanikolaou,1610612745,HOU,24.0,6-8,80,235,None,Greece,2012,2,48,43,4.2,2.7,2.0,-2.6,0.056,0.114,0.144,0.444,0.166
2743,Kris Humphries,1610612764,WAS,30.0,6-9,81,235,Minnesota,USA,2004,1,14,64,8.0,6.5,0.9,-1.6,0.099,0.249,0.184,0.512,0.068
203937,Kyle Anderson,1610612759,SAS,21.0,6-9,81,230,California-Los Angeles,USA,2014,1,30,33,2.2,2.2,0.8,-4.8,0.017,0.21,0.135,0.389,0.116
2594,Kyle Korver,1610612737,ATL,34.0,6-7,79,212,Creighton,USA,2003,2,51,75,12.1,4.1,2.6,10.9,0.008,0.131,0.143,0.699,0.111
200768,Kyle Lowry,1610612761,TOR,29.0,6-0,72,205,Villanova,USA,2006,1,24,70,17.8,4.7,6.8,3.0,0.025,0.129,0.249,0.527,0.312
203124,Kyle O'Quinn,1610612753,ORL,25.0,6-10,82,250,Norfolk State,USA,2012,2,49,51,5.8,3.9,1.2,-6.5,0.065,0.207,0.185,0.55,0.119
202713,Kyle Singler,1610612760,OKC,27.0,6-8,80,228,Duke,USA,2011,2,33,80,6.0,2.4,1.1,-2.8,0.019,0.1,0.13,0.512,0.071
202681,Kyrie Irving,1610612739,CLE,23.0,6-3,75,193,Duke,Australia,2011,1,1,75,21.7,3.2,5.2,6.5,0.024,0.075,0.26,0.583,0.236
200746,LaMarcus Aldridge,1610612757,POR,29.0,6-11,83,240,Texas,USA,2006,1,2,71,23.4,10.2,1.7,5.7,0.077,0.232,0.3,0.528,0.089
202362,Lance Stephenson,1610612766,CHA,24.0,6-5,77,230,Cincinnati,USA,2010,2,40,61,8.2,4.5,3.9,-7.5,0.026,0.17,0.211,0.419,0.259
202498,Lance Thomas,1610612752,NYK,27.0,6-8,80,225,Duke,USA,Undrafted,Undrafted,Undrafted,62,7.1,3.1,1.1,-10.7,0.048,0.102,0.172,0.456,0.079
202361,Landry Fields,1610612761,TOR,26.0,6-7,79,215,Stanford,USA,2010,2,39,26,1.8,1.0,0.6,-18.7,0.052,0.083,0.11,0.527,0.112
204038,Langston Galloway,1610612752,NYK,23.0,6-2,74,200,Saint Joseph's,USA,Undrafted,Undrafted,Undrafted,45,11.8,4.2,3.3,-9.5,0.027,0.123,0.19,0.489,0.175
203580,Larry Drew,1610612755,PHI,25.0,6-2,74,180,California-Los Angeles,USA,Undrafted,Undrafted,Undrafted,12,3.8,1.3,3.8,-18.7,0.005,0.08,0.173,0.388,0.381
202336,Larry Sanders,1610612749,MIL,26.0,6-11,83,230,Virginia Commonwealth,USA,2010,1,15,27,7.3,6.1,0.9,-5.6,0.128,0.187,0.168,0.507,0.065
202730,Lavoy Allen,1610612754,IND,26.0,6-9,81,255,Temple,USA,2011,2,50,63,5.0,5.1,1.2,3.2,0.126,0.208,0.15,0.493,0.107
2544,LeBron James,1610612739,CLE,30.0,6-8,80,250,None,USA,2003,1,1,69,25.3,6.0,7.4,9.8,0.025,0.166,0.324,0.577,0.366
2571,Leandro Barbosa,1610612744,GSW,32.0,6-3,75,194,None,Brazil,2003,1,28,66,7.1,1.4,1.5,2.0,0.026,0.076,0.206,0.558,0.162
201991,Lester Hudson,1610612746,LAC,30.0,6-3,75,190,Tennessee-Martin,USA,2009,2,58,5,3.6,1.6,1.0,-3.4,0.024,0.137,0.162,0.571,0.172
203485,Lorenzo Brown,1610612750,MIN,24.0,6-5,77,189,North Carolina State,USA,2013,2,52,29,4.2,2.4,3.1,-7.9,0.031,0.126,0.136,0.468,0.257
200811,Lou Amundson,1610612752,NYK,32.0,6-9,81,225,Nevada-Las Vegas,USA,Undrafted,Undrafted,Undrafted,53,4.9,5.1,1.3,-7.0,0.109,0.211,0.175,0.442,0.118
101150,Lou Williams,1610612761,TOR,28.0,6-1,73,175,None,USA,2005,2,45,80,15.5,1.9,2.1,6.8,0.014,0.074,0.267,0.564,0.136
201601,Luc Mbah a Moute,1610612755,PHI,28.0,6-8,80,230,California-Los Angeles,Cameroon,2008,2,37,67,9.9,4.9,1.6,-9.3,0.044,0.144,0.188,0.466,0.101
203512,Lucas Nogueira,1610612761,TOR,22.0,7-0,84,220,None,Brazil,2013,1,16,6,1.0,1.8,0.2,-20.7,0.067,0.45,0.199,0.307,0.071
2449,Luis Scola,1610612754,IND,35.0,6-9,81,240,None,Argentina,2002,2,55,81,9.4,6.5,1.3,0.0,0.095,0.259,0.225,0.515,0.11
202337,Luke Babbitt,1610612740,NOP,25.0,6-9,81,225,Nevada,USA,2010,1,16,63,4.1,1.8,0.4,-5.1,0.017,0.131,0.125,0.639,0.044
2557,Luke Ridnour,1610612753,ORL,34.0,6-2,74,175,Oregon,USA,2003,1,14,47,4.0,1.4,2.0,-9.8,0.013,0.102,0.149,0.507,0.22
2736,Luol Deng,1610612748,MIA,30.0,6-9,81,220,Duke,Great Britain,2004,1,7,72,14.0,5.2,1.9,0.2,0.053,0.131,0.194,0.561,0.094
202723,Malcolm Lee,1610612755,PHI,24.0,6-5,77,200,California-Los Angeles,USA,2011,2,43,1,0.0,0.0,0.0,66.7,0.0,0.0,0.192,0.0,0.0
202952,Malcolm Thomas,1610612755,PHI,26.0,6-9,81,225,San Diego State,USA,Undrafted,Undrafted,Undrafted,17,2.6,3.3,0.4,-28.1,0.086,0.242,0.127,0.492,0.065
1938,Manu Ginobili,1610612759,SAS,37.0,6-6,78,205,None,Argentina,1999,2,57,70,10.5,3.0,4.2,9.6,0.02,0.129,0.235,0.544,0.29
201188,Marc Gasol,1610612763,MEM,30.0,7-1,85,265,None,Spain,2007,2,48,81,17.4,7.8,3.8,3.4,0.051,0.224,0.247,0.558,0.193
101162,Marcin Gortat,1610612764,WAS,31.0,6-11,83,240,None,Poland,2005,2,57,82,12.2,8.7,1.2,6.0,0.084,0.237,0.175,0.587,0.062
201158,Marco Belinelli,1610612759,SAS,29.0,6-5,77,210,None,Italy,2007,1,18,62,9.2,2.5,1.5,0.1,0.022,0.106,0.19,0.553,0.105
202694,Marcus Morris,1610612756,PHX,25.0,6-9,81,235,Kansas,USA,2011,1,14,81,10.4,4.8,1.6,-1.7,0.039,0.17,0.19,0.52,0.1
203935,Marcus Smart,1610612738,BOS,21.0,6-4,76,220,Oklahoma State,USA,2014,1,6,67,7.8,3.3,3.1,2.5,0.037,0.101,0.152,0.491,0.161
201977,Marcus Thornton,1610612756,PHX,27.0,6-4,76,205,Louisiana State,USA,2009,2,43,48,7.9,1.8,0.8,-2.9,0.034,0.1,0.236,0.514,0.087
201596,Mario Chalmers,1610612748,MIA,28.0,6-2,74,190,Kansas,USA,2008,2,34,80,10.2,2.6,3.8,-3.1,0.013,0.092,0.188,0.521,0.216
203900,Markel Brown,1610612751,BKN,23.0,6-3,75,190,Oklahoma State,USA,2014,2,44,47,4.6,2.3,0.8,-0.6,0.022,0.135,0.149,0.459,0.07
202693,Markieff Morris,1610612756,PHX,25.0,6-10,82,245,Kansas,USA,2011,1,13,82,15.3,6.2,2.3,2.2,0.048,0.167,0.234,0.523,0.12
201578,Marreese Speights,1610612744,GSW,27.0,6-10,82,255,Florida,USA,2008,1,16,76,10.4,4.3,0.9,8.2,0.102,0.195,0.287,0.546,0.098
101110,Martell Webster,1610612764,WAS,28.0,6-7,79,230,None,USA,2005,1,6,32,3.3,1.4,0.5,-19.0,0.032,0.111,0.179,0.445,0.081
101107,Marvin Williams,1610612766,CHA,28.0,6-9,81,237,North Carolina,USA,2005,1,2,78,7.4,4.9,1.3,-4.3,0.031,0.183,0.134,0.541,0.078
203486,Mason Plumlee,1610612751,BKN,25.0,6-11,83,235,Duke,USA,2013,1,22,82,8.7,6.2,0.9,-5.6,0.116,0.221,0.195,0.57,0.069
2440,Matt Barnes,1610612746,LAC,35.0,6-7,79,226,California-Los Angeles,USA,2002,2,45,76,10.1,4.0,1.5,12.0,0.026,0.12,0.147,0.574,0.067
2588,Matt Bonner,1610612759,SAS,35.0,6-10,82,235,Florida,USA,2003,2,45,72,3.7,1.6,0.7,1.1,0.035,0.107,0.126,0.536,0.074
203521,Matthew Dellavedova,1610612739,CLE,24.0,6-4,76,200,Saint Mary's (CA),Australia,Undrafted,Undrafted,Undrafted,67,4.8,1.9,3.0,0.6,0.031,0.076,0.127,0.493,0.228
203090,Maurice Harkless,1610612753,ORL,22.0,6-9,81,215,St. John's (NY),USA,2012,1,15,45,3.5,2.4,0.6,-5.0,0.061,0.117,0.134,0.449,0.056
203086,Meyers Leonard,1610612757,POR,23.0,7-1,85,245,Illinois,USA,2012,1,11,55,5.9,4.5,0.6,1.0,0.061,0.245,0.162,0.631,0.063
201563,Michael Beasley,1610612748,MIA,26.0,6-10,82,235,Kansas State,USA,2008,1,2,24,8.8,3.7,1.3,0.7,0.028,0.168,0.24,0.474,0.113
203487,Michael Carter-Williams,1610612749,MIL,23.0,6-6,78,190,Syracuse,USA,2013,1,11,66,14.6,5.3,6.7,-3.7,0.032,0.15,0.268,0.461,0.374
203077,Michael Kidd-Gilchrist,1610612766,CHA,21.0,6-7,79,232,Kentucky,USA,2012,1,2,55,10.9,7.6,1.4,3.1,0.075,0.214,0.183,0.519,0.078
201144,Mike Conley,1610612763,MEM,27.0,6-1,73,175,Ohio State,USA,2007,1,4,70,15.8,3.0,5.4,3.8,0.015,0.094,0.237,0.558,0.278
2399,Mike Dunleavy,1610612741,CHI,34.0,6-9,81,230,Duke,USA,2002,1,3,63,9.4,3.9,1.8,5.4,0.017,0.125,0.143,0.573,0.094
2034,Mike Miller,1610612739,CLE,35.0,6-8,80,218,Florida,USA,2000,1,5,52,2.1,1.8,0.9,-5.7,0.006,0.141,0.091,0.471,0.101
203488,Mike Muscala,1610612737,ATL,23.0,6-11,83,230,Bucknell,USA,2013,2,44,40,4.9,3.0,0.6,5.3,0.121,0.148,0.165,0.608,0.08
203118,Mike Scott,1610612737,ATL,26.0,6-8,80,237,Virginia,USA,2012,2,43,68,7.8,2.9,1.1,1.1,0.047,0.15,0.22,0.543,0.115
203101,Miles Plumlee,1610612749,MIL,26.0,6-11,83,255,Duke,USA,2012,1,26,73,4.0,4.4,0.5,0.1,0.106,0.195,0.122,0.536,0.041
203545,Miroslav Raduljica,1610612750,MIN,27.0,7-0,84,250,None,Serbia,Undrafted,Undrafted,Undrafted,5,1.6,1.0,0.0,-7.0,0.095,0.188,0.217,0.45,0.0
203141,Mirza Teletovic,1610612751,BKN,29.0,6-9,81,242,None,Boznia & Herzegovina,Undrafted,Undrafted,Undrafted,40,8.5,4.9,1.2,-1.9,0.034,0.197,0.2,0.5,0.087
203956,Mitch McGary,1610612760,OKC,22.0,6-10,82,255,Michigan,USA,2014,1,21,32,6.3,5.2,0.4,4.0,0.12,0.239,0.186,0.55,0.043
2590,Mo Williams,1610612766,CHA,32.0,6-1,73,198,Alabama,USA,2003,2,47,68,14.2,2.6,6.2,-3.5,0.012,0.089,0.248,0.512,0.358
101145,Monta Ellis,1610612742,DAL,29.0,6-3,75,185,None,USA,2005,2,40,80,18.9,2.4,4.1,4.2,0.014,0.063,0.277,0.509,0.2
101126,Nate Robinson,1610612746,LAC,30.0,5-9,69,180,Washington,USA,2005,1,21,42,5.7,1.2,2.3,-8.2,0.03,0.06,0.235,0.432,0.303
203489,Nate Wolters,1610612740,NOP,24.0,6-4,76,190,South Dakota State,USA,2013,2,38,21,2.0,1.6,1.0,-3.4,0.035,0.116,0.134,0.352,0.127
1737,Nazr Mohammed,1610612741,CHI,37.0,6-10,82,250,Kentucky,USA,1998,1,29,23,1.2,1.7,0.1,1.6,0.099,0.239,0.138,0.431,0.038
2403,Nene,1610612764,WAS,32.0,6-11,83,250,None,Brazil,2002,1,7,67,11.0,5.1,1.8,5.9,0.058,0.172,0.219,0.534,0.117
203457,Nerlens Noel,1610612755,PHI,21.0,6-11,83,228,Kentucky,USA,2013,1,6,75,9.9,8.1,1.7,-9.1,0.082,0.207,0.173,0.493,0.099
201979,Nick Calathes,1610612763,MEM,26.0,6-6,78,213,Florida,USA,2009,2,45,58,4.2,1.8,2.5,5.9,0.025,0.115,0.177,0.455,0.274
2555,Nick Collison,1610612760,OKC,34.0,6-10,82,255,Kansas,USA,2003,1,12,66,4.1,3.8,1.4,2.6,0.087,0.156,0.13,0.485,0.12
203910,Nick Johnson,1610612745,HOU,22.0,6-3,75,202,Arizona,USA,2014,2,42,28,2.6,1.4,0.4,-7.3,0.053,0.1,0.173,0.43,0.069
201156,Nick Young,1610612747,LAL,29.0,6-7,79,210,Southern California,USA,2007,1,16,42,13.4,2.3,1.0,-2.8,0.018,0.089,0.257,0.52,0.071
201587,Nicolas Batum,1610612757,POR,26.0,6-8,80,200,None,France,2008,1,25,71,9.4,5.9,4.8,4.2,0.029,0.155,0.145,0.516,0.2
203917,Nik Stauskas,1610612758,SAC,21.0,6-6,78,205,Michigan,Canada,2014,1,8,73,4.4,1.2,0.9,-7.0,0.011,0.075,0.141,0.492,0.092
202703,Nikola Mirotic,1610612741,CHI,24.0,6-10,82,220,None,Montenegro,2011,1,23,82,10.2,4.9,1.2,6.1,0.044,0.219,0.231,0.556,0.102
201593,Nikola Pekovic,1610612750,MIN,29.0,6-11,83,295,None,Montenegro,2008,2,31,31,12.5,7.5,0.9,-6.0,0.117,0.197,0.227,0.502,0.057
202696,Nikola Vucevic,1610612753,ORL,24.0,7-0,84,260,Southern California,Montenegro,2011,1,16,74,19.3,10.9,2.0,-6.0,0.103,0.264,0.258,0.548,0.106
203943,Noah Vonleh,1610612766,CHA,19.0,6-10,82,240,Indiana,USA,2014,1,9,25,3.3,3.4,0.2,-13.2,0.105,0.26,0.17,0.475,0.029
202708,Norris Cole,1610612740,NOP,26.0,6-2,74,175,Cleveland State,USA,2011,1,28,75,7.6,2.1,3.4,-3.4,0.009,0.093,0.183,0.483,0.229
201564,O.J. Mayo,1610612749,MIL,27.0,6-5,77,210,Southern California,USA,2008,1,3,71,11.4,2.6,2.8,-0.6,0.021,0.103,0.236,0.529,0.194
203136,Ognjen Kuzmic,1610612744,GSW,25.0,7-0,84,260,None,Boznia & Herzegovina,2012,2,52,16,1.3,1.1,0.4,-25.8,0.115,0.118,0.118,0.727,0.154
201600,Omer Asik,1610612740,NOP,28.0,7-0,84,255,None,Turkey,2008,2,36,76,7.3,9.8,0.9,0.4,0.139,0.289,0.14,0.545,0.054
201956,Omri Casspi,1610612758,SAC,26.0,6-9,81,225,None,Israel,2009,1,23,67,8.9,3.9,1.5,-5.8,0.046,0.157,0.186,0.58,0.121
203490,Otto Porter,1610612764,WAS,21.0,6-8,80,198,Georgetown,USA,2013,1,3,74,6.0,3.0,0.9,0.6,0.058,0.118,0.152,0.523,0.068
203798,PJ Hairston,1610612766,CHA,22.0,6-6,78,230,North Carolina,USA,2014,1,26,45,5.6,2.0,0.5,-8.0,0.032,0.117,0.196,0.446,0.051
